Machine_ID,Temperature,Vibration,RPM,Humidity,Power,Running_Hours,Status
LOOM1487,34.25,1.11,1206,61.76,5.17,241,Running
LOOM1488,34.3,0.96,1217,58.28,5.08,113,Running
LOOM1489,34.31,1.35,1192,61.05,5.16,444,Running
LOOM1490,37.48,1.58,1212,60.84,4.83,238,Running
LOOM1491,36.18,1.48,1207,60.94,4.44,67,Running
LOOM1492,37.53,1.04,1181,60.79,4.85,183,Running
LOOM1493,35.63,1.92,1189,59.02,4.8,389,Running
LOOM1494,37.05,0.52,1185,60.58,5.12,253,Running
LOOM1495,36.24,1.96,1185,60.07,4.39,266,Running
LOOM1496,32.99,1.14,1199,60.0,4.73,245,Running
LOOM1497,35.52,1.6,1185,58.44,4.77,458,Running
LOOM1498,34.07,0.71,1193,61.72,4.6,207,Running
LOOM1499,32.04,0.75,1211,58.01,4.27,406,Running
LOOM1500,34.51,1.13,1198,60.93,4.37,241,Running
LOOM1501,33.12,0.7,1211,58.73,5.15,280,Running
LOOM1502,35.4,0.82,1192,58.24,4.38,438,Running
LOOM1503,33.15,1.97,1206,59.76,5.11,105,Running
LOOM1504,37.21,0.75,1198,58.34,4.32,82,Running
LOOM1505,34.05,1.38,1210,59.94,4.96,54,Running
LOOM1506,32.37,1.63,1180,60.66,4.99,71,Running
LOOM1507,32.58,1.28,1180,59.5,4.72,439,Running
LOOM1508,33.6,1.23,1201,60.42,4.54,399,Running
LOOM1509,37.34,2.0,1195,61.76,4.87,243,Running
LOOM1510,35.66,1.96,1201,61.23,4.2,495,Running
LOOM1511,36.19,1.59,1188,58.1,4.32,321,Running
LOOM1512,33.68,1.55,1195,59.47,4.82,387,Running
LOOM1513,37.22,1.27,1192,58.01,4.84,466,Running
LOOM1514,33.93,1.45,1182,61.88,4.94,397,Running
LOOM1515,34.67,1.41,1205,60.96,4.99,228,Running
LOOM1516,34.57,1.9,1210,61.95,5.06,101,Running
LOOM1517,36.41,0.94,1192,60.85,5.07,498,Running
LOOM1518,35.43,1.79,1212,58.13,4.7,94,Running
LOOM1519,33.81,1.51,1215,61.95,4.67,278,Running
LOOM1520,37.73,1.22,1214,58.96,4.41,435,Running
LOOM1521,37.67,1.55,1186,59.74,4.92,132,Running
LOOM1522,37.57,0.99,1204,61.07,4.42,181,Running
LOOM1523,36.0,1.93,1187,60.66,5.12,374,Running
LOOM1524,36.35,0.64,1201,61.49,5.13,442,Running
LOOM1525,37.54,0.6,1201,59.51,4.92,426,Running
LOOM1526,36.35,1.48,1215,61.86,4.64,169,Running
LOOM1527,33.34,0.67,1185,58.45,4.54,353,Running
LOOM1528,37.62,1.62,1187,60.29,4.33,210,Running
LOOM1529,37.72,1.37,1180,59.24,4.79,147,Running
LOOM1530,37.08,1.97,1200,61.09,5.0,457,Running
LOOM1531,32.76,1.5,1217,58.89,4.6,325,Running
LOOM1532,37.11,0.97,1198,61.35,4.7,283,Running
LOOM1533,32.88,0.93,1182,60.4,4.51,402,Running
LOOM1534,32.74,2.0,1216,59.91,5.03,303,Running
LOOM1535,33.75,1.95,1183,61.92,4.53,473,Running
LOOM1536,36.3,1.77,1194,60.8,4.25,493,Running
LOOM1537,36.66,1.79,1205,59.2,5.02,484,Running
LOOM1538,32.96,0.53,1205,59.35,4.88,228,Running
LOOM1539,36.55,1.09,1213,60.91,4.48,149,Running
LOOM1540,36.21,1.32,1186,58.52,4.95,347,Running
LOOM1541,37.2,0.58,1199,59.83,4.36,120,Running
LOOM1542,34.65,1.22,1189,58.84,5.0,150,Running
LOOM1543,36.41,0.51,1216,58.41,4.99,489,Running
LOOM1544,32.89,1.93,1207,60.72,4.37,78,Running
LOOM1545,32.58,1.96,1191,61.78,4.32,313,Running
LOOM1546,35.9,1.39,1189,60.51,4.6,67,Running
LOOM1547,32.71,1.09,1199,60.75,5.15,384,Running
LOOM1548,36.47,1.66,1185,61.11,5.06,382,Running
LOOM1549,34.29,1.45,1208,59.47,4.32,92,Running
LOOM1550,32.73,1.46,1212,58.9,4.79,343,Running
LOOM1551,34.88,1.54,1186,61.18,4.38,297,Running
LOOM1552,38.0,1.55,1199,60.29,4.3,82,Running
LOOM1553,36.28,1.79,1214,58.74,5.01,60,Running
LOOM1554,34.36,1.73,1213,59.95,4.72,349,Running
LOOM1555,35.23,1.73,1187,61.01,4.41,387,Running
LOOM1556,37.39,0.77,1218,60.78,4.21,278,Running
LOOM1557,36.8,0.68,1188,60.3,4.85,94,Running
LOOM1558,35.37,1.78,1182,58.34,4.32,202,Running
LOOM1559,34.18,1.32,1207,61.91,4.86,177,Running
LOOM1560,33.8,1.92,1213,61.62,4.49,323,Running
LOOM1561,34.67,1.37,1200,60.09,5.19,230,Running
LOOM1562,35.64,1.27,1186,60.65,4.24,68,Running
LOOM1563,33.13,0.95,1193,61.83,4.8,160,Running
LOOM1564,35.55,0.92,1219,59.69,4.75,183,Running
LOOM1565,34.29,1.86,1205,59.82,5.14,396,Running
LOOM1566,34.55,1.54,1214,58.82,4.83,187,Running
LOOM1567,37.97,1.55,1192,60.86,4.76,381,Running
LOOM1568,36.92,1.41,1206,61.29,4.52,453,Running
LOOM1569,34.6,0.54,1218,58.99,4.47,322,Running
LOOM1570,32.66,1.32,1184,59.32,4.29,220,Running
LOOM1571,36.67,0.72,1194,59.09,4.3,163,Running
LOOM1572,34.27,0.66,1187,58.7,4.93,206,Running
LOOM1573,35.53,1.71,1186,60.12,4.9,493,Running
LOOM1574,33.69,0.91,1186,61.59,4.37,434,Running
LOOM1575,34.34,1.02,1214,60.21,5.08,256,Running
LOOM1576,34.86,0.69,1180,60.75,4.91,386,Running
LOOM1577,32.76,1.07,1197,58.21,4.93,239,Running
LOOM1578,36.25,0.87,1218,59.67,4.66,274,Running
LOOM1579,37.92,1.7,1212,59.15,5.15,316,Running
LOOM1580,37.65,1.82,1194,59.22,5.06,206,Running
LOOM1581,34.44,0.97,1185,60.54,4.28,172,Running
LOOM1582,37.67,0.75,1183,58.34,4.49,302,Running
LOOM1583,36.85,0.52,1207,60.71,5.13,119,Running
LOOM1584,34.88,1.27,1214,60.79,4.61,365,Running
LOOM1585,33.14,1.75,1180,60.86,4.9,433,Running
LOOM1586,34.07,1.99,1213,60.74,4.24,279,Running
LOOM1587,37.79,1.51,1213,61.62,4.37,237,Running
LOOM1588,37.04,1.27,1183,59.69,4.58,241,Running
LOOM1589,37.82,1.01,1195,61.33,5.05,489,Running
LOOM1590,32.71,0.95,1198,59.06,4.2,373,Running
LOOM1591,35.41,0.83,1199,61.72,5.16,313,Running
LOOM1592,36.95,0.55,1209,61.57,5.05,79,Running
LOOM1593,34.13,1.42,1201,59.19,4.31,229,Running
LOOM1594,37.34,0.78,1202,58.04,4.63,151,Running
LOOM1595,32.51,1.27,1189,59.64,5.11,53,Running
LOOM1596,32.93,1.48,1194,59.88,4.57,236,Running
LOOM1597,34.57,0.77,1197,58.43,4.64,479,Running
LOOM1598,34.64,0.71,1207,58.02,5.08,413,Running
LOOM1599,33.19,0.78,1182,58.53,4.62,219,Running
LOOM1600,37.41,0.74,1192,61.79,5.16,186,Running
LOOM1601,32.71,1.23,1211,61.2,4.91,216,Running
LOOM1602,36.51,1.67,1205,60.01,5.12,481,Running
LOOM1603,36.95,0.7,1186,61.17,4.33,226,Running
LOOM1604,35.0,1.65,1195,58.21,5.03,269,Running
LOOM1605,37.86,1.61,1207,59.92,4.48,92,Running
LOOM1606,36.57,0.87,1189,60.92,4.39,193,Running
LOOM1607,36.6,1.8,1195,60.67,4.63,292,Running
LOOM1608,36.24,1.71,1212,60.44,4.39,487,Running
LOOM1609,35.55,1.45,1194,58.48,4.6,190,Running
LOOM1610,37.94,1.89,1207,58.07,4.4,492,Running
LOOM1611,32.31,1.11,1199,60.8,5.18,163,Running
LOOM1612,34.02,1.22,1212,59.71,4.25,106,Running
LOOM1613,33.62,0.92,1202,60.85,4.45,74,Running
LOOM1614,33.09,0.5,1200,58.85,4.67,360,Running
LOOM1615,32.6,0.78,1211,59.45,4.5,99,Running
LOOM1616,36.01,1.52,1188,59.32,4.94,235,Running
LOOM1617,36.46,1.38,1218,59.49,4.85,157,Running
LOOM1618,35.51,0.63,1186,58.52,4.94,111,Running
LOOM1619,32.25,1.95,1192,58.77,4.65,100,Running
LOOM1620,32.45,1.32,1201,59.21,4.67,439,Running
LOOM1621,33.21,1.58,1182,58.51,4.62,414,Running
LOOM1622,33.52,1.82,1215,61.9,5.09,279,Running
LOOM1623,35.78,0.68,1207,58.27,4.62,307,Running
LOOM1624,36.75,0.75,1197,60.79,4.33,73,Running
LOOM1625,37.73,0.59,1192,60.96,4.6,400,Running
LOOM1626,35.19,1.27,1184,58.66,4.95,246,Running
LOOM1627,35.37,1.09,1218,59.09,4.38,131,Running
LOOM1628,35.43,1.39,1180,61.52,4.99,283,Running
LOOM1629,35.02,1.58,1196,59.21,4.42,412,Running
LOOM1630,33.61,0.68,1194,58.18,4.44,70,Running
LOOM1631,35.84,1.91,1197,61.71,4.47,454,Running
LOOM1632,32.31,1.97,1193,60.14,4.2,227,Running
LOOM1633,35.8,1.96,1200,58.33,4.91,331,Running
LOOM1634,33.58,0.7,1219,59.18,5.19,370,Running
LOOM1635,36.9,1.74,1194,60.92,4.48,181,Running
LOOM1636,37.83,1.31,1217,58.43,4.95,245,Running
LOOM1637,37.67,0.89,1220,60.54,4.75,468,Running
LOOM1638,34.65,0.99,1193,60.33,5.01,435,Running
LOOM1639,34.37,1.17,1207,59.47,5.1,97,Running
LOOM1640,34.98,1.19,1191,58.76,4.69,423,Running
LOOM1641,33.08,0.92,1199,58.65,4.38,251,Running
LOOM1642,36.12,0.78,1189,58.29,4.45,380,Running
LOOM1643,37.82,0.65,1213,58.55,4.95,56,Running
LOOM1644,35.62,1.07,1181,58.44,4.21,475,Running
LOOM1645,35.87,0.57,1195,61.08,4.47,371,Running
LOOM1646,35.6,1.69,1180,61.83,4.31,426,Running
LOOM1647,36.91,1.78,1185,58.81,4.68,338,Running
LOOM1648,37.35,1.72,1199,59.33,4.35,78,Running
LOOM1649,35.26,0.9,1214,58.49,5.02,102,Running
LOOM1650,35.27,0.65,1206,58.57,5.11,62,Running
LOOM1651,33.36,1.08,1202,60.62,4.43,500,Running
LOOM1652,36.11,1.53,1187,59.97,5.19,164,Running
LOOM1653,32.61,1.93,1202,58.31,4.53,234,Running
LOOM1654,37.54,1.88,1182,60.42,4.38,321,Running
LOOM1655,34.01,0.77,1207,58.6,4.87,204,Running
LOOM1656,35.75,0.93,1186,59.08,4.7,238,Running
LOOM1657,37.6,1.72,1184,61.16,5.06,126,Running
LOOM1658,36.67,0.72,1189,59.56,4.92,452,Running
LOOM1659,37.86,1.72,1187,60.31,5.16,192,Running
LOOM1660,32.87,0.98,1188,58.73,4.59,213,Running
LOOM1661,34.97,1.22,1206,60.41,4.84,120,Running
LOOM1662,36.81,1.48,1195,59.53,4.75,325,Running
LOOM1663,35.2,1.3,1194,59.54,4.78,265,Running
LOOM1664,35.16,1.66,1194,60.81,4.44,51,Running
LOOM1665,33.22,1.78,1203,60.23,5.16,106,Running
LOOM1666,32.36,1.02,1188,59.18,4.34,486,Running
LOOM1667,35.31,1.9,1206,58.97,5.03,78,Running
LOOM1668,36.48,0.68,1189,59.51,4.23,267,Running
LOOM1669,34.23,1.55,1217,58.3,5.04,495,Running
LOOM1670,32.95,0.72,1189,58.32,4.28,341,Running
LOOM1671,36.99,1.12,1191,59.88,4.34,320,Running
LOOM1672,36.19,0.95,1206,60.89,4.64,380,Running
LOOM1673,36.17,0.93,1189,58.24,4.84,359,Running
LOOM1674,36.51,1.25,1180,59.59,4.62,498,Running
LOOM1675,34.73,1.57,1196,61.68,4.7,413,Running
LOOM1676,33.36,1.9,1197,61.89,4.72,114,Running
LOOM1677,36.46,1.1,1183,58.88,4.38,431,Running
LOOM1678,37.86,1.41,1184,61.27,4.67,210,Running
LOOM1679,35.92,1.11,1204,58.66,5.0,381,Running
LOOM1680,34.55,0.9,1186,58.31,4.8,483,Running
LOOM1681,34.01,0.86,1190,60.17,4.27,355,Running
LOOM1682,32.07,1.86,1192,60.21,4.84,66,Running
LOOM1683,33.44,0.63,1216,60.26,4.76,454,Running
LOOM1684,34.9,0.57,1185,61.77,4.21,232,Running
LOOM1685,36.51,1.94,1212,58.78,4.95,421,Running
LOOM1686,34.14,0.69,1186,59.33,5.1,307,Running
LOOM1687,32.61,1.71,1189,58.09,5.0,294,Running
LOOM1688,35.52,1.78,1198,58.64,4.88,90,Running
LOOM1689,37.31,0.64,1194,61.54,5.01,384,Running
LOOM1690,32.85,1.58,1212,60.07,4.93,383,Running
LOOM1691,35.14,1.65,1208,61.14,4.54,234,Running
LOOM1692,35.74,1.91,1182,61.56,4.97,248,Running
LOOM1693,33.43,2.0,1218,58.3,4.35,371,Running
LOOM1694,37.97,0.65,1180,58.57,5.07,330,Running
LOOM1695,37.21,1.7,1185,60.0,4.65,136,Running
LOOM1696,37.6,0.74,1197,60.31,4.55,86,Running
LOOM1697,33.08,1.66,1196,61.94,5.18,440,Running
LOOM1698,37.26,1.48,1188,61.76,5.17,299,Running
LOOM1699,32.24,1.79,1205,59.64,4.82,398,Running
LOOM1700,32.77,1.05,1219,61.81,4.57,399,Running
LOOM1701,34.48,1.18,1182,60.48,4.84,429,Running
LOOM1702,36.74,1.55,1215,58.03,5.05,198,Running
LOOM1703,34.25,1.36,1184,58.89,5.07,392,Running
LOOM1704,32.56,1.2,1214,61.6,4.66,93,Running
LOOM1705,33.08,0.66,1205,61.07,4.4,218,Running
LOOM1706,32.39,1.01,1218,59.95,4.9,293,Running
LOOM1707,32.69,1.18,1214,58.62,4.67,377,Running
LOOM1708,33.28,1.35,1218,61.1,4.26,463,Running
LOOM1709,34.17,1.15,1210,58.85,4.41,61,Running
LOOM1710,37.72,1.53,1197,59.01,4.38,122,Running
LOOM1711,32.42,1.11,1199,61.5,4.65,264,Running
LOOM1712,35.15,1.5,1196,58.74,4.25,269,Running
LOOM1713,34.05,1.63,1190,58.79,5.14,296,Running
LOOM1714,34.85,1.53,1190,61.86,4.64,404,Running
LOOM1715,35.42,1.73,1215,61.13,4.8,89,Running
LOOM1716,36.34,1.37,1189,59.29,5.19,425,Running
LOOM1717,36.46,1.61,1200,58.06,5.1,125,Running
LOOM1718,35.0,0.97,1206,59.05,4.92,280,Running
LOOM1719,37.66,1.79,1220,59.8,5.17,99,Running
LOOM1720,32.22,1.62,1192,59.68,4.75,135,Running
LOOM1721,35.61,0.82,1193,61.81,5.17,345,Running
LOOM1722,37.73,1.06,1203,58.06,5.1,307,Running
LOOM1723,36.91,0.69,1211,60.6,4.66,260,Running
LOOM1724,34.11,1.74,1207,60.09,4.97,108,Running
LOOM1725,37.56,1.19,1203,58.71,4.79,327,Running
LOOM1726,34.62,0.93,1207,60.54,4.9,488,Running
LOOM1727,32.6,0.63,1186,58.36,4.22,260,Running
LOOM1728,32.62,1.62,1219,61.71,4.3,277,Running
LOOM1729,35.02,1.71,1198,61.41,4.41,447,Running
LOOM1730,34.73,1.07,1192,61.43,5.15,229,Running
LOOM1731,37.81,1.87,1206,61.63,4.84,451,Running
LOOM1732,36.45,0.51,1203,61.13,4.71,187,Running
LOOM1733,37.28,0.9,1206,60.69,4.2,262,Running
LOOM1734,32.2,0.54,1203,61.36,4.72,429,Running
LOOM1735,35.6,1.0,1216,61.97,4.44,250,Running
LOOM1736,33.16,1.47,1183,61.21,4.78,115,Running
LOOM1737,37.64,1.09,1191,59.61,4.52,131,Running
LOOM1738,34.62,0.65,1188,60.02,4.83,451,Running
LOOM1739,34.35,1.64,1196,61.35,4.36,215,Running
LOOM1740,33.22,0.64,1207,58.05,4.97,128,Running
LOOM1741,32.17,1.56,1185,60.29,4.23,425,Running
LOOM1742,32.78,1.18,1220,61.11,4.39,384,Running
LOOM1743,37.39,0.95,1214,61.36,4.93,463,Running
LOOM1744,36.72,1.66,1183,59.1,5.13,371,Running
LOOM1745,32.14,1.98,1186,58.44,5.13,112,Running
LOOM1746,32.64,0.92,1191,58.37,4.69,235,Running
LOOM1747,37.48,0.81,1186,59.96,4.22,87,Running
LOOM1748,34.92,1.44,1193,60.75,4.58,210,Running
LOOM1749,35.8,1.18,1190,58.72,4.21,141,Running
LOOM1750,35.96,1.45,1182,58.47,4.54,227,Running
LOOM1751,34.9,1.42,1214,58.02,4.72,180,Running
LOOM1752,37.56,0.79,1181,60.14,4.72,439,Running
LOOM1753,32.91,1.8,1187,61.59,4.23,120,Running
LOOM1754,33.32,1.59,1188,59.07,4.68,97,Running
LOOM1755,34.09,1.33,1198,59.87,5.01,273,Running
LOOM1756,35.08,1.1,1192,59.0,4.4,483,Running
LOOM1757,37.32,0.92,1205,58.41,4.99,350,Running
LOOM1758,33.87,1.69,1211,59.73,4.65,355,Running
LOOM1759,36.48,1.72,1219,58.43,4.58,152,Running
LOOM1760,35.4,1.06,1220,61.28,4.65,67,Running
LOOM1761,37.75,0.88,1206,59.17,5.03,380,Running
LOOM1762,37.7,1.3,1205,58.12,4.38,215,Running
LOOM1763,34.58,0.78,1195,58.29,4.86,240,Running
LOOM1764,32.87,0.97,1180,59.27,4.21,218,Running
LOOM1765,33.28,1.35,1200,61.59,4.76,247,Running
LOOM1766,33.7,0.82,1193,58.41,4.48,361,Running
LOOM1767,37.68,1.71,1184,60.3,4.85,399,Running
LOOM1768,36.54,0.98,1200,58.79,4.25,302,Running
LOOM1769,34.99,1.99,1206,58.48,4.65,357,Running
LOOM1770,33.96,1.07,1216,58.09,4.22,451,Running
LOOM1771,37.14,1.98,1209,59.14,5.04,256,Running
LOOM1772,32.22,1.3,1213,58.16,4.84,85,Running
LOOM1773,34.82,1.74,1206,60.89,4.47,435,Running
LOOM1774,34.07,0.62,1200,59.98,4.25,202,Running
LOOM1775,36.18,1.18,1187,61.37,5.14,102,Running
LOOM1776,32.18,0.57,1180,58.55,5.19,491,Running
LOOM1777,36.13,1.15,1190,58.35,4.92,465,Running
LOOM1778,34.21,1.85,1180,61.74,5.07,182,Running
LOOM1779,37.3,0.56,1183,61.79,4.28,218,Running
LOOM1780,36.13,1.69,1204,59.08,4.37,120,Running
LOOM1781,35.5,0.68,1200,61.45,4.95,485,Running
LOOM1782,37.8,1.12,1208,60.67,4.72,173,Running
LOOM1783,35.47,1.49,1197,59.29,4.93,165,Running
LOOM1784,32.55,1.65,1185,59.41,5.04,174,Running
LOOM1785,35.96,1.6,1193,60.78,4.28,303,Running
LOOM1786,32.36,0.52,1193,59.87,4.59,299,Running
LOOM1787,32.63,0.81,1217,61.05,4.71,210,Running
LOOM1788,36.56,0.97,1209,60.62,5.05,104,Running
LOOM1789,37.48,0.83,1203,59.54,4.65,367,Running
LOOM1790,35.08,1.67,1192,58.27,4.62,401,Running
LOOM1791,33.84,1.8,1186,58.59,5.08,431,Running
LOOM1792,32.66,0.52,1209,58.75,4.23,388,Running
LOOM1793,35.19,1.03,1187,61.71,4.28,270,Running
LOOM1794,33.27,1.1,1207,60.03,4.25,189,Running
LOOM1795,34.22,0.57,1204,60.93,4.62,200,Running
LOOM1796,33.14,0.76,1197,60.12,4.69,271,Running
LOOM1797,32.66,0.57,1195,61.84,4.42,77,Running
LOOM1798,37.37,1.36,1195,58.26,4.3,165,Running
LOOM1799,37.3,1.55,1205,59.57,4.3,425,Running
LOOM1800,36.94,1.54,1211,58.82,4.99,227,Running
LOOM1801,35.82,1.56,1198,60.94,4.29,307,Running
LOOM1802,37.45,1.43,1199,61.41,4.89,137,Running
LOOM1803,33.89,0.6,1191,59.33,4.66,56,Running
LOOM1804,36.0,1.14,1181,58.71,4.46,89,Running
LOOM1805,33.02,1.64,1180,60.38,5.17,348,Running
LOOM1806,32.01,1.81,1210,58.44,5.02,340,Running
LOOM1807,36.08,0.94,1194,60.1,4.37,125,Running
LOOM1808,36.65,0.65,1201,59.81,4.93,329,Running
LOOM1809,33.54,1.23,1203,59.84,5.03,204,Running
LOOM1810,36.26,1.84,1218,59.94,4.47,315,Running
LOOM1811,36.37,0.53,1206,61.43,4.86,122,Running
LOOM1812,34.14,0.55,1216,60.96,5.17,234,Running
LOOM1813,33.24,0.63,1204,60.55,5.17,499,Running
LOOM1814,35.76,1.32,1208,61.95,5.08,139,Running
LOOM1815,33.59,1.52,1201,59.56,4.62,191,Running
LOOM1816,33.86,0.56,1213,60.81,5.03,112,Running
LOOM1817,34.6,1.18,1202,59.15,5.17,305,Running
LOOM1818,37.56,0.72,1189,60.09,4.49,335,Running
LOOM1819,35.99,0.96,1198,58.26,4.49,282,Running
LOOM1820,32.25,0.92,1217,58.49,4.69,52,Running
LOOM1821,34.58,1.49,1180,58.2,4.34,499,Running
LOOM1822,33.7,1.79,1215,58.62,4.29,188,Running
LOOM1823,32.86,1.6,1207,60.34,4.28,162,Running
LOOM1824,32.19,1.9,1195,61.25,4.84,266,Running
LOOM1825,34.39,1.86,1196,61.68,4.8,138,Running
LOOM1826,35.38,1.52,1200,61.22,4.34,443,Running
LOOM1827,33.2,0.7,1215,58.8,4.5,202,Running
LOOM1828,35.4,1.44,1214,58.73,4.98,476,Running
LOOM1829,34.62,0.71,1208,60.78,4.7,400,Running
LOOM1830,36.28,1.2,1207,59.87,5.16,286,Running
LOOM1831,32.17,1.34,1206,58.35,4.34,204,Running
LOOM1832,36.72,1.37,1203,58.51,4.74,339,Running
LOOM1833,37.27,0.58,1205,58.5,4.87,286,Running
LOOM1834,36.84,1.81,1209,61.36,4.28,188,Running
LOOM1835,36.98,1.47,1201,60.38,5.02,339,Running
LOOM1836,34.89,1.0,1183,58.49,4.78,311,Running
LOOM1837,36.44,0.58,1193,60.07,4.76,303,Running
LOOM1838,32.82,1.84,1220,61.41,4.5,209,Running
LOOM1839,36.31,1.9,1211,60.49,4.4,84,Running
LOOM1840,32.0,1.41,1187,60.08,4.45,103,Running
LOOM1841,34.84,1.75,1208,59.56,5.13,203,Running
LOOM1842,34.43,1.97,1195,61.37,4.75,470,Running
LOOM1843,35.68,1.16,1219,58.49,4.35,61,Running
LOOM1844,33.11,1.73,1195,58.68,4.94,329,Running
LOOM1845,33.2,1.22,1198,60.67,5.16,302,Running
LOOM1846,34.2,0.91,1204,60.79,4.31,263,Running
LOOM1847,36.88,0.72,1198,59.83,4.76,55,Running
LOOM1848,35.48,0.55,1219,59.78,5.11,231,Running
LOOM1849,37.78,1.2,1209,59.11,5.18,233,Running
LOOM1850,35.0,1.79,1193,59.4,4.91,249,Running
LOOM1851,35.08,0.76,1189,59.41,4.92,223,Running
LOOM1852,34.76,1.79,1188,59.11,4.96,205,Running
LOOM1853,37.54,0.6,1210,59.51,4.67,387,Running
LOOM1854,33.08,1.56,1212,61.1,4.73,116,Running
LOOM1855,36.19,1.38,1217,59.39,4.82,256,Running
LOOM1856,32.41,0.54,1190,58.93,4.87,305,Running
LOOM1857,37.61,1.21,1194,61.93,5.01,425,Running
LOOM1858,36.77,0.66,1191,60.91,4.58,265,Running
LOOM1859,37.53,0.59,1196,58.46,5.05,87,Running
LOOM1860,34.65,1.06,1220,61.36,5.12,214,Running
LOOM1861,32.65,1.17,1188,61.96,4.77,152,Running
LOOM1862,33.17,1.24,1198,58.9,4.94,272,Running
LOOM1863,36.88,1.71,1192,58.34,4.22,392,Running
LOOM1864,32.58,0.55,1188,61.57,4.56,258,Running
LOOM1865,35.41,1.8,1201,58.74,4.93,422,Running
LOOM1866,35.85,1.24,1193,60.28,4.67,230,Running
LOOM1867,34.14,1.85,1188,61.21,4.64,370,Running
LOOM1868,34.26,0.61,1185,58.51,4.72,101,Running
LOOM1869,32.71,0.85,1218,60.16,4.22,470,Running
LOOM1870,37.64,1.88,1196,59.56,4.56,496,Running
LOOM1871,37.23,1.95,1184,60.14,4.44,315,Running
LOOM1872,37.59,1.25,1205,60.47,4.75,106,Running
LOOM1873,35.5,1.91,1196,60.61,4.23,265,Running
LOOM1874,33.57,1.0,1183,58.56,4.75,425,Running
LOOM1875,33.98,1.64,1183,58.94,4.27,338,Running
LOOM1876,37.43,1.55,1182,59.38,4.27,263,Running
LOOM1877,35.59,1.42,1185,61.55,4.68,116,Running
LOOM1878,33.62,0.56,1182,59.99,4.43,229,Running
LOOM1879,34.59,0.96,1194,58.09,4.26,446,Running
LOOM1880,36.69,0.79,1218,61.44,4.88,427,Running
LOOM1881,32.11,1.22,1204,61.06,4.9,270,Running
LOOM1882,36.21,1.32,1187,59.75,5.1,238,Running
LOOM1883,34.11,1.01,1183,58.95,4.29,55,Running
LOOM1884,33.36,1.62,1214,60.27,5.19,57,Running
LOOM1885,37.24,0.87,1183,58.31,4.33,142,Running
LOOM1886,33.7,0.97,1218,60.62,4.44,199,Running
LOOM1887,32.78,1.1,1187,60.63,4.28,328,Running
LOOM1888,33.24,1.56,1202,61.59,5.06,277,Running
LOOM1889,36.28,1.91,1215,59.17,4.85,319,Running
LOOM1890,37.36,0.98,1214,60.01,4.25,260,Running
LOOM1891,36.23,1.43,1197,58.31,5.11,480,Running
LOOM1892,37.86,0.85,1215,58.84,4.57,467,Running
LOOM1893,36.73,0.55,1195,60.79,4.85,282,Running
LOOM1894,37.72,0.53,1182,59.08,4.79,203,Running
LOOM1895,36.96,0.63,1197,61.42,4.58,59,Running
LOOM1896,37.18,1.08,1182,58.9,4.58,387,Running
LOOM1897,34.59,0.58,1199,58.13,4.96,63,Running
LOOM1898,37.46,1.63,1201,61.69,5.11,464,Running
LOOM1899,36.52,0.82,1181,59.36,5.03,272,Running
LOOM1900,37.19,1.67,1183,61.23,4.75,419,Running
LOOM1901,37.59,0.93,1214,59.85,4.77,340,Running
LOOM1902,36.61,0.89,1204,59.87,5.19,171,Running
LOOM1903,32.79,0.52,1197,58.34,4.45,327,Running
LOOM1904,33.77,1.36,1182,60.46,4.56,387,Running
LOOM1905,33.5,1.48,1218,58.05,4.51,388,Running
LOOM1906,33.93,0.9,1191,59.78,4.22,54,Running
LOOM1907,34.8,1.95,1210,60.55,4.76,259,Running
LOOM1908,32.35,1.91,1197,61.59,4.75,82,Running
LOOM1909,34.64,0.89,1197,59.04,4.69,166,Running
LOOM1910,35.78,0.72,1219,60.62,4.43,385,Running
LOOM1911,32.23,1.53,1208,60.32,4.24,417,Running
LOOM1912,33.37,1.93,1196,61.9,4.22,482,Running
LOOM1913,37.14,1.03,1182,60.4,4.55,89,Running
LOOM1914,35.04,0.67,1184,58.95,4.53,240,Running
LOOM1915,36.97,1.52,1184,60.57,5.08,123,Running
LOOM1916,32.15,1.41,1203,59.34,4.61,383,Running
LOOM1917,34.25,1.91,1198,60.49,4.36,72,Running
LOOM1918,33.75,0.73,1217,58.1,4.81,463,Running
LOOM1919,33.88,1.57,1212,61.13,4.91,160,Running
LOOM1920,34.27,1.37,1189,59.52,5.2,90,Running
LOOM1921,37.73,1.94,1194,60.26,5.2,372,Running
LOOM1922,35.29,1.13,1187,61.39,4.73,76,Running
LOOM1923,35.64,1.49,1213,59.76,4.47,478,Running
LOOM1924,35.45,1.87,1201,58.97,4.97,235,Running
LOOM1925,33.39,0.97,1187,60.77,4.65,500,Running
LOOM1926,34.46,0.62,1215,60.02,5.11,384,Running
LOOM1927,34.9,0.85,1206,58.92,5.03,114,Running
LOOM1928,37.55,0.87,1206,60.7,4.87,360,Running
LOOM1929,33.56,0.93,1200,58.47,4.61,308,Running
LOOM1930,37.9,1.36,1220,61.53,4.4,142,Running
LOOM1931,37.26,0.52,1187,59.67,4.97,414,Running
LOOM1932,37.58,1.61,1188,61.48,5.03,62,Running
LOOM1933,36.14,1.98,1188,60.06,4.73,248,Running
LOOM1934,37.43,1.03,1205,60.79,4.44,200,Running
LOOM1935,32.71,1.85,1201,60.37,4.82,419,Running
LOOM1936,32.27,1.61,1202,61.8,5.11,372,Running
